Part,Name,SupplyKind,TapeKind,TapeWidth,TapePitch,PartCount,Polarity,L,W,T,Number,PartName,Volume,LWTNumber,PartNum
EBC,63157505,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157505,2.816,422,36
EBC,63157506,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157506,2.816,422,36
EBC,63157507,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157507,2.816,422,36
EBC,63157508,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157508,2.816,422,36
EBC,63157509,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157509,2.816,422,36
EBC,63157512,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157512,2.816,422,36
EBC,63157513,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157513,2.816,422,36
EBC,63157515,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63157515,2.816,422,36
EBC,63255503,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63255503,2.816,422,36
EBC,63256001,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63256001,2.816,422,36
EBC,63256201,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63256201,2.816,422,36
EBC,63256301,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63256301,2.816,422,36
EBC,63256401,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63256401,2.816,422,36
EBC,63256701,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63256701,2.816,422,36
EBC,63257301,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63257301,2.816,422,36
EBC,63257501,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63257501,2.816,422,36
EBC,63435702,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63435702,2.816,422,36
EBC,63857401,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63857401,2.816,422,36
EBC,63877203,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63877203,2.816,422,36
EBC,63917101,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63917101,2.816,422,36
EBC,63917105,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63917105,2.816,422,36
EBC,63937803,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63937803,2.816,422,36
EBC,63937804,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63937804,2.816,422,36
EBC,63937807,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC63937807,2.816,422,36
EBC,64218703,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC64218703,2.816,422,36
EBC,64776105,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC64776105,2.816,422,36
EBC,64776108,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC64776108,2.816,422,36
EBC,64776109,Tape and Reel,Paper,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC64776109,2.816,422,36
EBC,64776110,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC64776110,2.816,422,36
EBC,65688001,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC65688001,2.816,422,36
EBC,65692101,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,0.55,1224,EBC65692101,2.816,422,36
EAW,61723702,Tape and Reel,Embossed,12,4,2000,Yes,3.2,1.6,0.75,1173,EAW61723702,3.84,423,35
EAE,63164901,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,0.8,238,EAE63164901,4.096,424,26
EAW,62083402,Tape and Reel,Embossed,12,4,5000,Yes,3.2,1.6,0.8,1174,EAW62083402,4.096,424,35
EAE,63263703,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.16,239,EAE63263703,5.9392,425,26
EAE,63603301,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.16,239,EAE63603301,5.9392,425,26
EAE,63604101,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.16,239,EAE63604101,5.9392,425,26
EAE,64343501,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.16,239,EAE64343501,5.9392,425,26
EAE,66283801,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.16,239,EAE66283801,5.9392,425,26
EAM,64132301,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.16,579,EAM64132301,5.9392,425,30
EAP,64606001,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.16,1038,EAP64606001,5.9392,425,32
0CZ,ZB00110A,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,71,0CZZB00110A,8.192,426,11
EAE,31555401,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.6,240,EAE31555401,8.192,426,26
EAE,59211001,Tape and Reel,Embossed,8,4,5000,No,3.2,1.6,1.6,240,EAE59211001,8.192,426,26
EAE,62967019,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.6,240,EAE62967019,8.192,426,26
EAE,63263701,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE63263701,8.192,426,26
EAE,63263702,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE63263702,8.192,426,26
EAE,64466301,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE64466301,8.192,426,26
EAE,64466302,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE64466302,8.192,426,26
EAE,65188301,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.6,240,EAE65188301,8.192,426,26
EAE,65223901,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE65223901,8.192,426,26
EAE,65238402,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE65238402,8.192,426,26
EAE,65321701,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE65321701,8.192,426,26
EAE,65741501,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE65741501,8.192,426,26
EAE,66247401,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,240,EAE66247401,8.192,426,26
EAE,66289701,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.6,240,EAE66289701,8.192,426,26
EAE,66293101,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.6,240,EAE66293101,8.192,426,26
EAE,66308501,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.6,240,EAE66308501,8.192,426,26
EAE,66308701,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.6,240,EAE66308701,8.192,426,26
EAM,62673002,Tape and Reel,Embossed,8,4,5000,Yes,3.2,1.6,1.6,580,EAM62673002,8.192,426,30
EAE,62685001,Tape and Reel,Embossed,8,4,2000,Yes,3.2,1.6,1.65,241,EAE62685001,8.448,427,26
EAP,33701602,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.6,1.75,1039,EAP33701602,8.96,428,32
EBC,62524001,Tape and Reel,Tray,8,4,5000,Yes,3.2,1.65,0.4,1225,EBC62524001,2.112,429,36
EAE,62967026,Tape and Reel,Embossed,12,4,2000,Yes,3.2,2.35,2.6,242,EAE62967026,19.552,430,26
EAW,63963501,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.45,0.65,1175,EAW63963501,5.096,431,35
EAW,63603501,Tape and Reel,Embossed,8,4,1000,Yes,3.2,2.45,0.8,1176,EAW63603501,6.272,432,35
EAE,65042901,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.45,2.52,243,EAE65042901,19.7568,433,26
EAE,65238501,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.45,2.52,243,EAE65238501,19.7568,433,26
EAW,62264001,Tape and Reel,Embossed,8,4,5000,Yes,3.2,2.48,1,1177,EAW62264001,7.936,434,35
EAW,36259001,Tape and Reel,Tray,8,4,5000,Yes,3.2,2.48,1.1,1178,EAW36259001,8.7296,435,35
EAW,61003701,Tape and Reel,Tray,8,4,5000,Yes,3.2,2.48,1.1,1178,EAW61003701,8.7296,435,35
EAW,62983601,Tape and Reel,Embossed,8,4,5000,Yes,3.2,2.48,1.1,1178,EAW62983601,8.7296,435,35
EAW,64247801,Tape and Reel,Tray,8,4,5000,Yes,3.2,2.48,1.1,1178,EAW64247801,8.7296,435,35
EAW,62083401,Tape and Reel,Embossed,8,4,1000,Yes,3.2,2.5,0.55,1179,EAW62083401,4.4,436,35
EAW,62863801,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,0.55,1179,EAW62863801,4.4,436,35
EBC,63696301,Tape and Reel,Paper,8,4,5000,Yes,3.2,2.5,0.55,1226,EBC63696301,4.4,436,36
EBC,63717901,Tape and Reel,Paper,8,4,5000,Yes,3.2,2.5,0.55,1226,EBC63717901,4.4,436,36
EAW,62204201,Tape and Reel,Embossed,8,4,1000,Yes,3.2,2.5,0.65,1180,EAW62204201,5.2,437,35
EAW,64247901,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,0.65,1180,EAW64247901,5.2,437,35
EAW,64254001,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,0.65,1180,EAW64254001,5.2,437,35
EAW,64255101,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,0.65,1180,EAW64255101,5.2,437,35
EAW,64256201,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,0.65,1180,EAW64256201,5.2,437,35
EAW,64257801,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,0.65,1180,EAW64257801,5.2,437,35
EBC,63157514,Tape and Reel,Paper,8,4,5000,Yes,3.2,2.5,0.65,1227,EBC63157514,5.2,437,36
EBC,63717801,Tape and Reel,Paper,8,4,5000,Yes,3.2,2.5,0.65,1227,EBC63717801,5.2,437,36
EBC,63718001,Tape and Reel,Paper,8,4,5000,Yes,3.2,2.5,0.65,1227,EBC63718001,5.2,437,36
EBC,64816201,Tape and Reel,Paper,8,4,5000,Yes,3.2,2.5,0.65,1227,EBC64816201,5.2,437,36
EAW,62763401,Tape and Reel,Embossed,8,4,1000,Yes,3.2,2.5,0.7,1181,EAW62763401,5.6,438,35
EAW,62903501,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.5,0.75,1182,EAW62903501,6,439,35
EAW,64250601,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,0.8,1183,EAW64250601,6.4,440,35
EAW,36258701,Tape and Reel,Tray,8,4,1000,Yes,3.2,2.5,1.15,1184,EAW36258701,9.2,441,35
EAW,62703601,Tape and Reel,Embossed,8,4,1000,Yes,3.2,2.5,1.15,1184,EAW62703601,9.2,441,35
EAE,64704001,Tape and Reel,Embossed,12,4,2000,Yes,3.2,2.5,2.4,244,EAE64704001,19.2,442,26
EAE,65201801,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.5,2.4,244,EAE65201801,19.2,442,26
EAE,65224001,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.5,2.4,244,EAE65224001,19.2,442,26
EAE,63604202,Tape and Reel,Tray,8,4,2000,Yes,3.2,2.5,2.5,245,EAE63604202,20,443,26
EAE,63722001,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.5,2.5,245,EAE63722001,20,443,26
EAE,63722801,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.5,2.5,245,EAE63722801,20,443,26
EAE,64344301,Tape and Reel,Tray,8,4,2000,Yes,3.2,2.5,2.5,245,EAE64344301,20,443,26
EAE,66237401,Tape and Reel,Tray,8,4,2000,Yes,3.2,2.5,2.5,245,EAE66237401,20,443,26
EAE,66254401,Tape and Reel,Tray,8,4,2000,Yes,3.2,2.5,2.5,245,EAE66254401,20,443,26
EAM,65515101,Tape and Reel,Embossed,12,4,1000,Yes,3.2,2.5,2.5,581,EAM65515101,20,443,30
EAP,65248001,Tape and Reel,Tray,8,4,2000,Yes,3.2,2.5,2.5,1040,EAP65248001,20,443,32
EAP,65248002,Tape and Reel,Tray,12,8,2000,Yes,3.2,2.5,2.5,1040,EAP65248002,20,443,32
EAE,63421901,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.5,2.52,246,EAE63421901,20.16,444,26
EAE,63421901-12,Tape and Reel,Embossed,12,4,2000,Yes,3.2,2.5,2.52,246,EAE63421901-12,20.16,444,26
EAE,65187403,Tape and Reel,Tray,8,4,2000,Yes,3.2,2.5,2.55,247,EAE65187403,20.4,445,26
EAE,65201901,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.5,2.6,248,EAE65201901,20.8,446,26
EAP,65265001,Tape and Reel,Tray,12,8,1500,Yes,3.2,2.5,2.75,1041,EAP65265001,22,447,32
EAE,63582101,Tape and Reel,Embossed,8,4,2000,Yes,3.2,2.6,2.6,249,EAE63582101,21.632,448,26
EAV,65008101,Tape and Reel,Embossed,8,4,4000,Yes,3.2,2.7,1.9,1126,EAV65008101,16.416,449,34
EAV,65054901,Tape and Reel,Tray,12,4,500,Yes,3.2,2.95,0.62,1127,EAV65054901,5.8528,450,34
EAV,65055101,Tape and Reel,Tray,12,4,500,Yes,3.2,2.95,0.62,1127,EAV65055101,5.8528,450,34
1LR,E001Z001,Tape and Reel,Tray,12,8,500,Yes,3.2,3.2,0.85,156,1LRE001Z001,8.704,451,24
EBK,63791301,Tape and Reel,Embossed,12,8,500,Yes,3.2,3.4,0.85,1269,EBK63791301,9.248,452,40
EAP,31684701,Tape and Reel,Embossed,8,4,5000,Yes,3.23,2,2,1042,EAP31684701,12.92,453,32
EBK,63851501,Tape and Reel,Embossed,12,8,500,Yes,3.24,3.269,0.9,1270,EBK63851501,9.532404,454,40
EAW,63643601,Tape and Reel,Embossed,8,4,5000,Yes,3.25,2.45,0.6,1185,EAW63643601,4.7775,455,35
EAN,60785201,Tape and Reel,Embossed,12,8,500,Yes,3.25,4.87,0.9,686,EAN60785201,14.24475,456,31
EAN,62771001,Tape and Reel,Embossed,12,8,500,Yes,3.25,4.92,1,687,EAN62771001,15.99,457,31
EAN,62791704,Tape and Reel,Embossed,12,8,2000,Yes,3.26,2.95,0.85,688,EAN62791704,8.17445,458,31
EAN,57678101,Tape and Reel,Embossed,12,8,500,Yes,3.26,4.502,0.95,689,EAN57678101,13.942694,459,31
EAN,62738101,Tape and Reel,Embossed,12,8,500,Yes,3.26,4.88,0.5,690,EAN62738101,7.9544,460,31
EAN,66334901,Tape and Reel,Tray,12,8,500,Yes,3.26,4.91,0.9,691,EAN66334901,14.40594,461,31
EBK,65176501,Tape and Reel,Tray,12,8,2000,Yes,3.269,3.329,0.8,1271,EBK65176501,8.7060008,462,40
EAN,66410001,Tape and Reel,Tray,12,8,3000,Yes,3.269,4.01,1.15,692,EAN66410001,15.0749935,463,31
EAM,65773001,Tape and Reel,Tray,12,4,5000,Yes,3.27,2.51,2.35,582,EAM65773001,19.288095,464,30
EAN,64107701,Tape and Reel,Tray,8,4,3000,Yes,3.27,2.83,0.9,693,EAN64107701,8.32869,465,31
EBK,64992701,Tape and Reel,Embossed,12,8,2000,Yes,3.27,3.33,0.8,1272,EBK64992701,8.71128,466,40
EBK,65184201,Tape and Reel,Tray,12,8,2000,Yes,3.27,3.33,0.8,1272,EBK65184201,8.71128,466,40
EBK,64471501,Tape and Reel,Embossed,12,8,5000,Yes,3.27,3.37,0.8,1273,EBK64471501,8.81592,467,40
0IL,NRON005C,Tape and Reel,Embossed,12,8,500,Yes,3.27,4.94,0.95,87,0ILNRON005C,15.34611,468,15
EBK,65051401,Tape and Reel,Tray,12,8,5000,Yes,3.3,3.3,1,1274,EBK65051401,10.89,469,40
EBK,63451701,Tape and Reel,Embossed,12,8,500,Yes,3.31,3.32,0.83,1275,EBK63451701,9.121036,470,40
EAN,66319502,Tape and Reel,Embossed,12,8,2000,Yes,3.33,3.27,0.8,694,EAN66319502,8.71128,471,31
EAN,66496001,Tape and Reel,Tray,8,4,500,Yes,3.33,3.32,0.7,695,EAN66496001,7.73892,472,31
EAN,66496101,Tape and Reel,Tray,12,8,1,Yes,3.33,3.32,0.7,695,EAN66496101,7.73892,472,31
EAN,66496201,Tape and Reel,Tray,12,8,1,Yes,3.33,3.32,0.7,695,EAN66496201,7.73892,472,31
EAP,31684702,Tape and Reel,Tray,8,4,1500,Yes,3.35,2.5,2.3,1043,EAP31684702,19.2625,473,32
EAP,65256301,Tape and Reel,Tray,12,4,1500,Yes,3.35,2.5,2.3,1043,EAP65256301,19.2625,473,32
EAV,63432001,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.8,1128,EAV63432001,16.5825,474,34
EAV,63992001,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.8,1128,EAV63992001,16.5825,474,34
EAV,64272101,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.8,1128,EAV64272101,16.5825,474,34
EAV,64272201,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.8,1128,EAV64272201,16.5825,474,34
EAV,64757101,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.8,1128,EAV64757101,16.5825,474,34
EAV,64816301,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.85,1129,EAV64816301,17.043125,475,34
EAV,63612801,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.9,1130,EAV63612801,17.50375,476,34
EAV,63673301,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.9,1130,EAV63673301,17.50375,476,34
EAV,64813601,Tape and Reel,Embossed,8,4,4000,Yes,3.35,2.75,1.9,1130,EAV64813601,17.50375,476,34
EAE,60364701,Tape and Reel,Embossed,8,4,2000,Yes,3.35,2.91,2.5,250,EAE60364701,24.37125,477,26
EBC,65420601,Tape and Reel,Embossed,8,4,5000,Yes,3.4,1.6,0.55,1228,EBC65420601,2.992,478,36
EAM,64810902,Tape and Reel,Embossed,12,4,5000,Yes,3.4,2.6,2.35,583,EAM64810902,20.774,479,30
EAM,65772901,Tape and Reel,Tray,12,8,5000,Yes,3.4,2.6,2.35,583,EAM65772901,20.774,479,30
EAV,62972401,Tape and Reel,Embossed,8,4,4000,Yes,3.4,2.8,1.8,1131,EAV62972401,17.136,480,34
EBK,64471601,Tape and Reel,Embossed,12,8,5000,Yes,3.4,3.65,0.8,1276,EBK64471601,9.928,481,40
EAV,64998501,Tape and Reel,Embossed,8,4,4000,Yes,3.44,2.85,0.65,1132,EAV64998501,6.3726,482,34
EAV,64998601,Tape and Reel,Embossed,8,4,4000,Yes,3.44,2.85,0.65,1132,EAV64998601,6.3726,482,34
EAV,61793403,Tape and Reel,Embossed,8,4,4000,Yes,3.44,2.85,1.8,1133,EAV61793403,17.6472,483,34
EAV,64093001,Tape and Reel,Embossed,8,4,4000,Yes,3.44,2.85,1.8,1133,EAV64093001,17.6472,483,34
EAV,64612001,Tape and Reel,Embossed,8,4,4000,Yes,3.44,2.85,1.8,1133,EAV64612001,17.6472,483,34
EAV,64998301,Tape and Reel,Embossed,8,4,4000,Yes,3.44,2.85,1.8,1133,EAV64998301,17.6472,483,34
EAV,64998701,Tape and Reel,Embossed,8,4,4000,Yes,3.44,2.85,1.8,1133,EAV64998701,17.6472,483,34
EAE,64343601,Tape and Reel,Embossed,8,4,5000,Yes,3.45,2.02,1.7,251,EAE64343601,11.8473,484,26
EAV,50466901,Tape and Reel,Embossed,8,4,4000,Yes,3.45,2.64,1.8,1134,EAV50466901,16.3944,485,34
EAV,64372201,Tape and Reel,Embossed,8,4,4000,Yes,3.45,2.8,1.9,1135,EAV64372201,18.354,486,34
EAN,63766001,Tape and Reel,Embossed,12,8,2000,Yes,3.45,2.82,0.85,696,EAN63766001,8.26965,487,31
EAW,62204701,Tape and Reel,Embossed,12,4,2000,Yes,3.46,1.87,0.8,1186,EAW62204701,5.17616,488,35
EAN,66329601,Tape and Reel,Embossed,12,4,1000,Yes,3.46,2.38,0.8,697,EAN66329601,6.58784,489,31
EAN,62340601,Tape and Reel,Embossed,12,8,500,Yes,3.47,4.89,0.85,698,EAN62340601,14.423055,490,31
EAW,61943802,Tape and Reel,Embossed,12,4,3000,Yes,3.48,2.6,1.1,1187,EAW61943802,9.9528,491,35
EAN,64954601,Tape and Reel,Embossed,12,8,1000,Yes,3.48,3.73,0.85,699,EAN64954601,11.03334,492,31
EAN,64314401,Tape and Reel,Embossed,12,4,1000,Yes,3.49,2.48,0.85,700,EAN64314401,7.35692,493,31
EBK,64411501,Tape and Reel,Embossed,12,8,5000,Yes,3.49,3.35,1,1277,EBK64411501,11.6915,494,40
EAV,50466905,Tape and Reel,Embossed,8,4,4000,Yes,3.5,2.6,2.3,1136,EAV50466905,20.93,495,34
EAV,64011901,Tape and Reel,Embossed,8,4,4000,Yes,3.5,2.7,1.75,1137,EAV64011901,16.5375,496,34
EAV,64997301,Tape and Reel,Embossed,8,4,4000,Yes,3.5,2.7,1.75,1137,EAV64997301,16.5375,496,34
EAV,63333001,Tape and Reel,Embossed,8,4,4000,Yes,3.5,2.75,1.85,1138,EAV63333001,17.80625,497,34
EAV,64193102,Tape and Reel,Tray,8,4,4000,Yes,3.5,2.8,0.7,1139,EAV64193102,6.86,498,34
EAV,64193106,Tape and Reel,Tray,8,4,4000,Yes,3.5,2.8,0.7,1139,EAV64193106,6.86,498,34
EAV,65055001,Tape and Reel,Tray,8,4,500,Yes,3.5,2.8,0.7,1139,EAV65055001,6.86,498,34
EAN,66330602,Tape and Reel,Tray,12,8,1000,Yes,3.5,4.5,1,701,EAN66330602,15.75,499,31
EAH,63753101,Tape and Reel,Tray,8,4,2000,Yes,3.52,2.175,1.15,500,EAH63753101,8.8044,500,29
EAH,63932501,Tape and Reel,Tray,8,4,2000,Yes,3.52,2.175,1.15,500,EAH63932501,8.8044,500,29
EAV,65007501,Tape and Reel,Embossed,8,4,4000,Yes,3.52,2.83,0.65,1140,EAV65007501,6.47504,501,34
EAH,64854101,Tape and Reel,Embossed,8,4,3000,Yes,3.6,2.25,1.15,501,EAH64854101,9.315,502,29
EAH,64092601,Tape and Reel,Embossed,8,4,3000,Yes,3.6,2.5,1,502,EAH64092601,9,503,29
EAH,64232901,Tape and Reel,Embossed,8,4,3000,Yes,3.6,2.5,1,502,EAH64232901,9,503,29
EAV,65007601,Tape and Reel,Embossed,8,4,4000,Yes,3.6,2.8,0.65,1141,EAV65007601,6.552,504,34
EAW,62143403,Tape and Reel,Embossed,12,4,1000,Yes,3.6,2.8,1.12,1188,EAW62143403,11.2896,505,35
EAM,57567701,Tape and Reel,Embossed,12,8,3000,Yes,3.6,5,2.65,584,EAM57567701,47.7,506,30
EBK,63631301,Tape and Reel,Embossed,12,8,5000,Yes,3.61,3.64,1,1278,EBK63631301,13.1404,507,40
0DS,ON00048B,Tape and Reel,Embossed,8,4,3000,Yes,3.63,3,0.9,81,0DSON00048B,9.801,508,13
EAM,65490002,Tape and Reel,Tray,12,4,1000,Yes,3.63,3.01,2.5,585,EAM65490002,27.31575,509,30
EAH,62334102,Tape and Reel,Embossed,8,4,3000,Yes,3.68,1.45,1.15,503,EAH62334102,6.1364,510,29
EAH,63753501,Tape and Reel,Embossed,8,4,3000,Yes,3.68,1.45,1.15,503,EAH63753501,6.1364,510,29
EAH,63553501,Tape and Reel,Embossed,8,4,3000,Yes,3.68,2.5,1.15,504,EAH63553501,10.58,511,29
EAH,62334101,Tape and Reel,Embossed,8,4,3000,Yes,3.7,1.5,1.15,505,EAH62334101,6.3825,512,29
EAH,64315101,Tape and Reel,Tray,8,4,3000,Yes,3.7,2.25,0.9,506,EAH64315101,7.4925,513,29
EAM,64810901,Tape and Reel,Embossed,12,4,5000,Yes,3.7,2.6,2.3,586,EAM64810901,22.126,514,30
EAH,63173301,Tape and Reel,Tray,8,4,3000,Yes,3.72,1.14,1,507,EAH63173301,4.2408,515,29
EAH,64854201,Tape and Reel,Tray,8,4,3000,Yes,3.73,1.5,1.2,508,EAH64854201,6.714,516,29
EAN,64171401,Tape and Reel,Embossed,12,8,1000,Yes,3.77,3.39,0.7,702,EAN64171401,8.94621,517,31
0DR,ON00228B,Tape and Reel,Embossed,12,4,2000,Yes,3.82,1.675,1.05,73,0DRON00228B,6.718425,518,12
EAN,66480501,Tape and Reel,Tray,12,8,500,Yes,3.83,3.84,0.9,703,EAN66480501,13.23648,519,31
EAN,66031101,Tape and Reel,Tray,12,8,1000,Yes,3.88,2.87,0.85,704,EAN66031101,9.46526,520,31
EAN,66403901,Tape and Reel,Tray,12,8,1000,Yes,3.88,2.87,0.9,705,EAN66403901,10.02204,521,31
EAN,66404001,Tape and Reel,Tray,12,8,5000,Yes,3.89,3.95,0.8,706,EAN66404001,12.2924,522,31
EAN,65606701,Tape and Reel,Tray,12,8,1000,Yes,3.894,3.889,0.7,707,EAN65606701,10.6006362,523,31
MDS,65570901,Tape and Reel,Tray,12,8,500,Yes,3.9,3,3.6,1350,MDS65570901,42.12,524,54
EAN,65525902,Tape and Reel,Embossed,12,8,1000,Yes,3.91,3.92,0.87,708,EAN65525902,13.334664,525,31
EAN,64147701,Tape and Reel,Embossed,12,4,1000,Yes,3.94,3,1,709,EAN64147701,11.82,526,31
EAN,65227301,Tape and Reel,Tray,12,8,5000,Yes,3.95,2.95,0.85,710,EAN65227301,9.904625,527,31
EAN,65227302,Tape and Reel,Tray,12,8,5000,Yes,3.95,2.95,0.85,710,EAN65227302,9.904625,527,31
0TR,118809AC,Tape and Reel,Embossed,12,8,500,Yes,3.95,4.6,1.45,154,0TR118809AC,26.3465,528,23
MDS,66130401,Tape and Reel,Embossed,16,12,500,Yes,3.95,5.85,8.75,1351,MDS66130401,202.190625,529,54
EAN,63406201,Tape and Reel,Embossed,12,8,1000,Yes,3.97,2.97,0.85,711,EAN63406201,10.022265,530,31
EAN,62932801,Tape and Reel,Embossed,12,8,500,Yes,3.97,4.08,1.8,712,EAN62932801,29.15568,531,31
EAN,64606101,Tape and Reel,Embossed,12,8,1000,Yes,3.974,2.982,0.88,713,EAN64606101,10.42841184,532,31
EAN,64766701,Tape and Reel,Embossed,12,8,1000,Yes,3.99,3.99,0.8,714,EAN64766701,12.73608,533,31
EAN,65525901,Tape and Reel,Embossed,12,8,1000,Yes,3.99,3.99,0.8,714,EAN65525901,12.73608,533,31
EAN,66353501,Tape and Reel,Embossed,12,8,1000,Yes,3.99,3.99,0.8,714,EAN66353501,12.73608,533,31
EAN,65086601,Tape and Reel,Tray,12,8,1000,Yes,3.99,4.81,0.7,715,EAN65086601,13.43433,534,31
EAN,65086701,Tape and Reel,Tray,12,8,1000,Yes,3.99,4.81,0.7,715,EAN65086701,13.43433,534,31
EAN,65048701,Tape and Reel,Tray,12,8,1000,Yes,3.99,4.81,0.9,716,EAN65048701,17.27271,535,31
RAC,34639001,Tape and Reel,Embossed,12,4,2000,Yes,4,0.76,0.1,1373,RAC34639001,0.304,536,57
RAC,34278401,Tape and Reel,Embossed,12,4,2000,Yes,4,0.76,0.15,1374,RAC34278401,0.456,537,57
RAC,34277601,Tape and Reel,Embossed,12,4,2000,Yes,4,0.76,0.3,1375,RAC34277601,0.912,538,57
